NAME,EXP,POS_HEI_WEI,GRADE,AGE,SKILL,HISCH,HOTOWN,STARCOLL,COLLDIST,NUMOFF,INSTA,TWIT,TIK,NILVAL
Jakob Galloway,2022 - present,RB / 5-10 / 220,Redshirt Freshman,-,83.65,Phineas Banning Senior,"Wilmington, CA",Colorado,320 mi.,5,nan,nan,nan,nan
Jordan Perry,2022 - present,S / 6-2 / 180,Redshirt Freshman,-,83.65,Jefferson,"Jefferson, GA",Colorado,796 mi.,3,nan,nan,nan,nan
Trey Fite,2023 - present,LB / 6-6 / 200,Redshirt Freshman,19,83.65,Tatum,"Tatum, TX",Northwestern,136 mi.,4,nan,865,nan,nan
Joe Cruz,2022 - present,OT / 6-6 / 280,Redshirt Freshman,-,83.65,Sachem North,"Ronkonkoma, NY",Boston College,219 mi.,3,nan,nan,nan,nan
Devin Kargman,2022 - present,QB / 6-4 / 225,Sophomore,-,83.64,Woodrow Wilson,"Camden, NJ",Miami (OH),336 mi.,14,1.8K,988,1,nan
Malachi Madison,2022 - present,DL / 6-3 / 275,Redshirt Freshman,-,83.63,Cedar Grove,"Ellenwood, GA",Boston College,331 mi.,25,3.4K,836,146,nan
Cornell Perry,2022 - present,S / 6-1 / 175,Redshirt Freshman,-,83.63,Woodhaven,"Flat Rock, MI",Duke,369 mi.,10,1.9K,739,333,nan
Mekhi Mason,2022 - present,LB / 6-1 / 217,Sophomore,19,83.63,Monsignor Pace,"Opa Locka, FL",Rutgers,1207 mi.,15,-,548,nan,nan
Gabriel Jacas,2022 - present,EDGE / 6-4 / 230,Sophomore,-,83.63,Fort Pierce Central,"Fort Pierce, FL",Illinois,979 mi.,9,1.7K,1.4K,267,nan
Javan Robinson,2022 - present,CB / 5-11 / 160,Redshirt Freshman,-,83.63,West Orange,"Winter Garden, FL",San Jose State,2292 mi.,1,nan,600,nan,nan
Kage Casey,2022 - present,OT / 6-5 / 250,Redshirt Freshman,-,83.63,Clackamas,"Clackamas, OR",Sam Houston State,332 mi.,1,691,401,-,nan
Jake McTaggart,nan,TE / 6-7 / 230,nan,-,83.62,Hayesville,"Hayesville, NC",Tulsa,162 mi.,3,nan,689,nan,nan
Houston Thomas,2022 - present,TE / 6-4 / 218,Redshirt Freshman,19,83.60,College Station,"College Station, TX",Bowling Green,154 mi.,3,nan,nan,nan,nan
Brandon White,2022 - present,WR / 5-9 / 165,Redshirt Freshman,-,83.60,Archbishop Moeller,"Cincinnati, OH",Wake Forest,76 mi.,6,3.6K,nan,nan,nan
Tae Meadows,2022 - present,RB / 5-10 / 180,Redshirt Freshman,-,83.60,Handley,"Roanoke, AL",Clemson,102 mi.,12,1K,nan,nan,nan
Coleman Bryson,2022 - present,S / 6-2 / 190,Sophomore,20,83.60,Rabun Gap-Nacoochee School,"Rabun Gap, GA",Marshall,866 mi.,25,-,1.1K,nan,nan
Sutton Smith,2022 - present,RB / 5-10 / 180,Sophomore,-,83.60,McEachern,"Powder Springs, GA",Cincinnati,320 mi.,5,5.3K,1.3K,nan,nan
Nunie Tuitele,2022 - present,LB / 6-4 / 230,Redshirt Freshman,19,83.60,Regis Jesuit,"Aurora, CO",Duke,946 mi.,8,nan,455,nan,nan
Jake Clifton,2022 - present,LB / 6-2 / 205,Sophomore,20,83.60,Owasso,"Owasso, OK",Tulane,200 mi.,5,nan,nan,nan,nan
Cole Turner,2022 - present,WR / 6-2 / 180,Redshirt Freshman,-,83.60,Vestavia Hills,"Birmingham, AL",nan,242 mi.,1,7.2K,1.6K,nan,nan
Chris Hicks,2022 - present,WR / 5-9 / 171,Sophomore,20,83.58,Duncanville,"Duncanville, TX",Florida,151 mi.,6,nan,nan,nan,nan
Cross Watson,2022 - present,IOL / 6-5 / 270,Redshirt Freshman,-,83.58,Portage Central,"Portage, MI",nan,139 mi.,7,1.1K,623,nan,nan
Ashton Hollins,2022 - present,WR / 6-4 / 170,Redshirt Freshman,-,83.58,George County,"Lucedale, MS",New Mexico State,638 mi.,1,nan,nan,nan,nan
Bishop Davenport,nan,QB / 6-2 / 190,nan,nan,83.56,Spring HS,"Spring, TX",Air Force,1220 mi.,1,nan,nan,nan,nan
Xavier Smith,nan,S / 6-2 / 190,nan,nan,83.54,Langston Hughes,"Fairburn, GA",SMU,1218 mi.,1,nan,982,nan,nan
Sean DuBose,nan,EDGE / 6-3 / 220,nan,nan,83.53,nan,nan,South Carolina,303 mi.,2,nan,nan,nan,nan
Qualon Farrar,2022 - present,RB / 5-7 / 180,Redshirt Freshman,-,83.53,Skyline,"Dallas, TX",nan,36 mi.,9,1.2K,843,nan,nan
Tyrin Woodby,nan,CB / 6-1 / 170,nan,nan,83.53,St. Frances Academy,"Baltimore, MD",Syracuse,184 mi.,11,1.7K,915,31,nan
Maliek Bogard,2022 - present,DL / 6-6 / 210,Sophomore,-,83.53,Beggs,"Okmulgee, OK",Coastal Carolina,775 mi.,8,nan,nan,nan,nan
Terrance Carter,2022 - present,TE / 6-4 / 240,Redshirt Freshman,-,83.51,Harker Heights,"Harker Heights, TX",Florida State,341 mi.,1,nan,nan,nan,nan
Terrell Crosby,2022 - present,CB / 6-0 / 178,Redshirt Freshman,-,83.50,Lakewood,"Saint Petersburg, FL",nan,1162 mi.,5,nan,1.1K,nan,nan
Caldra Williford,nan,S / 5-9 / 156,nan,nan,83.50,nan,nan,Georgia Tech,nan,nan,nan,nan,nan,nan
Jhalyn Bailey,nan,WR / - / -,nan,nan,83.50,nan,nan,nan,435 mi.,3,nan,nan,nan,nan
Jadin Jones,nan,LB / - / -,nan,nan,83.50,nan,nan,Mississippi State,nan,nan,nan,nan,nan,nan
Jaris McIntosh,nan,CB / 6-2 / 192,nan,nan,83.50,nan,nan,Vanderbilt,1062 mi.,19,nan,nan,nan,nan
Jawaun Northington,nan,ATH / 5-11 / 185,nan,nan,83.50,nan,nan,California,nan,nan,nan,nan,nan,nan
Deshawn Fuller,nan,CB / 5-10 / 170,nan,nan,83.50,nan,nan,Toledo,181 mi.,3,nan,nan,nan,nan
Donovan Giles,2022 - present,WR / 6-4 / 180,Redshirt Freshman,-,83.50,Cocoa,"Cocoa, FL",Arkansas State,144 mi.,1,nan,nan,nan,nan
Avery Powell,nan,CB / 5-10 / 170,nan,nan,83.50,St. Peters Prep,"Jersey City, NJ",nan,nan,nan,11.4K,2.4K,56K,nan
Iceberk Cave,nan,LB / 6-2 / 200,nan,nan,83.50,nan,nan,Texas Tech,nan,nan,nan,nan,nan,nan
Bryce Capers,2022 - present,EDGE / 6-3 / 210,Redshirt Freshman,-,83.50,Riverside High School,"Jacksonville, FL",Washington State,62 mi.,4,2K,2K,nan,$89K
Silas Etter,nan,ATH / 6-2 / 193,nan,nan,83.50,nan,nan,Louisville,nan,nan,nan,nan,nan,nan
Delaney Wilburn,nan,S / 6-0 / 185,nan,nan,83.50,nan,nan,BYU,nan,nan,nan,nan,nan,nan
Jacob Holmes,2022 - present,DL / 6-3 / 280,Sophomore,-,83.50,Chandler,"Chandler, AZ",Memphis,509 mi.,10,nan,nan,nan,nan
Reece Sylvester,2022 - present,RB / 6-0 / 170,Redshirt Freshman,-,83.50,Sterling,"Baytown, TX",BYU,1675 mi.,2,nan,393,nan,nan
Alex Perry,2022 - present,WR / 6-6 / 200,Redshirt Freshman,-,83.50,Port Charlotte,"Venice, FL",Purdue,4697 mi.,5,nan,nan,nan,nan
Blazen Lono-Wong,2022 - present,EDGE / 6-4 / 240,Redshirt Freshman,-,83.50,Kailua,"Kailua, HI",Middle Tennessee State,2906 mi.,2,nan,nan,nan,nan
Tony Carter,nan,CB / 6-0 / 195,nan,nan,83.50,Mandarin,"Jacksonville, FL",Rutgers,2205 mi.,1,nan,684,nan,nan
Asani Redwood,2022 - present,DL / 6-4 / 240,Redshirt Freshman,-,83.47,Collins Hill,"Suwanee, GA",nan,445 mi.,2,-,757,nan,nan
Davion Carter,2022 - present,DL / 6-1 / 280,Redshirt Freshman,-,83.46,North Mesquite,"Mesquite, TX",Mississippi State,221 mi.,11,nan,nan,nan,nan
Colby McCalister,2022 - present,CB / 5-11 / 175,Redshirt Freshman,19,83.46,Clear Brook,"Friendswood, TX",nan,667 mi.,2,nan,nan,nan,nan
Henry Boyer,2022 - present,TE / 6-6 / 235,Redshirt Freshman,19,83.45,Brother Rice,"Oak Lawn, IL",Texas,113 mi.,1,nan,nan,nan,nan
Ben Rios,2022 - present,OT / 6-5.25 / 269.6,Redshirt Freshman,-,83.42,Central Catholic,"San Antonio, TX",Iowa State,0 mi.,8,nan,nan,nan,nan
Nunu Campbell,2022 - present,CB / 5-11 / 175,Redshirt Freshman,-,83.40,Holland Hall,"Tulsa, OK",San Jose State,0 mi.,12,nan,nan,nan,nan
James Edwards,2022 - present,CB / 5-10 / 175,Redshirt Freshman,-,83.40,Clewiston,"Clewiston, FL",Kansas State,631 mi.,1,nan,364,nan,nan
Bryant Williams,2022 - present,OT / 6-7 / 315,Redshirt Freshman,-,83.40,Grand Lake,"Lake Charles, LA",SMU,72 mi.,1,nan,nan,nan,nan
Naivyan Cargill,nan,TE / 6-6 / 215,nan,nan,83.40,Palm Beach Gardens,"Palm Beach Gardens, FL",Syracuse,1029 mi.,1,nan,nan,nan,nan
Websley Etienne,nan,S / 5-11 / 170,nan,-,83.38,Western,"Fort Lauderdale, FL",Kent State,917 mi.,9,nan,nan,nan,nan
Marshon Oxley,2022 - present,DL / 6-3 / 215,Redshirt Freshman,-,83.38,Inglewood,"Inglewood, CA",Virginia Tech,859 mi.,7,nan,nan,nan,nan
Tyson Struber,2022 - present,WR / 6-2 / 185,Redshirt Freshman,-,83.38,Canton-Galva,"Canton, KS",Syracuse,69 mi.,2,nan,nan,nan,nan
Tai Leonard,2022 - present,DL / 6-4 / 230,Sophomore,-,83.38,North Shore,"Houston, TX",Syracuse,191 mi.,8,nan,nan,nan,nan
Corey Lambert Jr.,2022 - present,S / 5-11 / 193,Redshirt Freshman,19,83.38,Brother Martin,"New Orleans, LA",Illinois,1120 mi.,11,nan,nan,nan,nan
Brayden Loftin,2022 - present,TE / 6-4 / 206,Redshirt Freshman,19,83.38,Lewis Central,"Council Bluffs, IA",Washington State,151 mi.,15,nan,nan,nan,nan
Kaden Henley,2022 - present,LB / 6-1 / 225,Redshirt Freshman,20,83.38,Shiloh Christian ,"Springdale, AR",Boise State,22 mi.,5,4.2K,2K,nan,nan
Chris Johnson,2022 - present,CB / 6-0 / 175,Sophomore,-,83.38,Eleanor Roosevelt,"Corona, CA",Charlotte,83 mi.,1,nan,nan,nan,nan
Joe Baker,nan,OT / 6-4 / 250,nan,-,83.38,Southlake Carroll,"Southlake, TX",UTSA,434 mi.,1,nan,349,nan,nan
Garrett Oakley,2022 - present,TE / 6-5 / 205,Redshirt Freshman,-,83.37,Scotus Central Catholic Jr,"Columbus, NE",Kentucky,172 mi.,5,nan,nan,nan,nan
Dontierre Fisher,nan,RB / 5-10 / 185,nan,nan,83.37,nan,nan,Troy,782 mi.,6,nan,566,nan,nan
Sean Sallis,2022 - present,TE / 6-4 / 220,Redshirt Freshman,-,83.35,Creekview,"Carrollton, TX",Minnesota,893 mi.,10,1K,1.7K,439,nan
Jai-Ayviauynn Celestine,2022 - present,CB / 5-8 / 160,Redshirt Freshman,-,83.35,Hialeah,"Miami, FL",Memphis,1897 mi.,3,14K,680,nan,nan
Carter Wyatt,2022 - present,LB / 6-1 / 233,Redshirt Freshman,-,83.35,West Brunswick,"Shallotte, NC",California,142 mi.,16,5K,1.4K,1.7K,nan
Antwain Barham,nan,LB / 6-2 / 210,nan,nan,83.35,Milan,"Milan, TN",Kansas State,90 mi.,11,nan,nan,nan,nan
Quan Peterson,2022 - present,CB / 6-1 / 175,Redshirt Freshman,-,83.35,South Pointe,"Rock Hill, SC",Clemson,621 mi.,13,nan,nan,nan,nan
Bennett Meredith,2023 - present,QB / 6-3 / 210,Redshirt Freshman,-,83.35,Hoover,"Birmingham, AL",Sam Houston State,1443 mi.,11,7.4K,783,nan,nan
Nikki Taylor,nan,WR / 5-11 / 165,nan,nan,83.35,nan,nan,Purdue,nan,nan,nan,nan,nan,nan
Kam Moore,2022 - present,LB / 6-1 / 205,Sophomore,-,83.35,Seminole,"Sanford, FL",Illinois,20 mi.,5,nan,nan,nan,nan
Bennett Galloway,nan,RB / 6-0 / 190,nan,nan,83.35,nan,nan,Utah State,nan,nan,1.9K,460,nan,nan
Cole Prusia,nan,WR / 6-2 / 180,nan,-,83.35,Tualatin,"Tualatin, OR",Colorado,91 mi.,3,3.1K,932,139,nan
Chris Bell,2022 - present,WR / 6-2 / 210,Sophomore,-,83.35,Greenville Christian School,"Yazoo City, MS",Abilene Christian,461 mi.,7,nan,1.7K,nan,nan
Zamar Grove,2022 - present,EDGE / 6-6 / 235,Redshirt Freshman,-,83.35,Irvington,"Irvington, NJ",North Texas,73 mi.,1,nan,nan,nan,nan
Idris Williams,nan,ATH / 5-11 / 165,nan,nan,83.33,nan,nan,West Virginia,nan,nan,nan,nan,nan,nan
BJ Blake,nan,CB / 6-2 / 190,nan,nan,83.33,nan,nan,Eastern Michigan,nan,nan,nan,701,2.4K,nan
Winston Griffin,nan,EDGE / 6-7 / 215,nan,nan,83.33,nan,nan,Louisiana,nan,nan,nan,396,nan,nan
Caden Kitler,2022 - present,IOL / 6-2 / 290,Redshirt Freshman,-,83.33,John Paul II,"Plano, TX",Iowa State,962 mi.,24,nan,nan,nan,nan
Camarion Thornton,nan,ATH / 6-0 / 175,nan,nan,83.33,nan,nan,Missouri,nan,nan,nan,349,nan,nan
Terrell Foster,2022 - present,LB / 6-1 / 200,Redshirt Freshman,-,83.33,IMG Academy,"Bradenton, FL",nan,nan,nan,nan,nan,nan,nan
Caleb Merritt,2022 - present,WR / 5-11 / 170,Redshirt Freshman,-,83.32,John Burroughs School,"Saint Louis, MO",Harding University,849 mi.,8,nan,nan,nan,nan
Ryan Henderson,2022 - present,DL / 6-3 / 240,Redshirt Freshman,-,83.31,Canyon Springs,"North Las Vegas, NV",Georgia Tech,268 mi.,5,nan,nan,nan,nan
Kameron Hamilton,2022 - present,DL / 6-4 / 280,Sophomore,-,83.31,Zachary,"Zachary, LA",nan,81 mi.,1,nan,nan,nan,nan
Rayshawn Pleasant,2022 - present,CB / 6-0 / 180,Redshirt Freshman,-,83.30,West Monroe,"West Monroe, LA",Air Force,219 mi.,4,nan,nan,nan,nan
Bert Emanuel Jr.,2022 - present,QB / 6-3 / 195,Redshirt Freshman,-,83.30,Ridge Point,"Missouri City, TX",Indiana,1139 mi.,1,nan,nan,nan,nan
Zavier Short,2022 - present,WR / 6-2 / 208,Redshirt Freshman,19,83.29,Chapin,"Chapin, SC",nan,21 mi.,5,2.9K,2K,nan,nan
Kieran Collins,nan,CB / 6-1 / 180,nan,nan,83.27,nan,nan,Iowa Wesleyan,nan,nan,2.1K,602,nan,nan
Maika Kaufusi,2023 - present,LB / 6-3 / 170,Freshman,20,83.26,Alta,"Sandy, UT",Florida Atlantic,26 mi.,5,nan,nan,nan,nan
Gilles Tchio,nan,IOL / 6-4 / 280,nan,nan,83.25,nan,nan,Nebraska,nan,nan,nan,nan,nan,nan
Donovan Johnson,nan,S / 6-0 / 175,nan,19,83.24,Cedar Grove,"Atlanta, GA",nan,1580 mi.,2,nan,nan,nan,nan
Eric Butler Jr.,2022 - present,S / 6-1 / 175,Sophomore,-,83.24,Centennial,"Corona, CA",Troy,83 mi.,4,nan,nan,nan,nan
Christopher Smalley,2022 - present,LB / 6-5 / 190,Sophomore,-,83.24,Douglas County,"Minden, NV",nan,35 mi.,3,nan,nan,nan,nan
Kord Shaw,2022 - present,LB / 6-2 / 205,Redshirt Freshman,-,83.24,Bonneville,"Ogden, UT",Florida,618 mi.,1,nan,186,nan,nan
Corey Warren,2022 - present,EDGE / 6-2 / 225,Redshirt Freshman,-,83.23,Hoover,"Hoover, AL",Kansas State,453 mi.,9,nan,nan,nan,nan
Wyatt Sullivan,2022 - present,TE / 6-4 / 198,Sophomore,-,83.23,Robert F Munroe Day School,"Dacula, GA",nan,571 mi.,9,nan,1.1K,nan,nan
Matt Rose,2022 - present,LB / 6-1 / 201,Sophomore,19,83.21,Brecksville-Broadview Heights,"Brecksville, OH",Colorado,2163 mi.,9,-,469,nan,nan
Sheldon Canley Jr.,2022 - present,RB / 5-10 / 175,Redshirt Freshman,-,83.21,Lompoc,"Lompoc, CA",nan,227 mi.,5,2.3K,390,nan,nan
Da'Quan Gonzales,nan,CB / 5-11 / 173,nan,nan,83.20,nan,nan,Fresno State,nan,nan,nan,nan,nan,nan
Tyson Flowers,2022 - present,S / 6-0 / 180,Sophomore,-,83.20,Southwest Christian,"Fort Worth, TX",Washington State,238 mi.,7,nan,504,nan,nan
Patrick Smith,2022 - present,S / 5-9 / 178,Redshirt Freshman,-,83.20,Clements,"Sugar Land, TX",Hawaii,264 mi.,4,-,804,nan,nan
Will Dixon,2022 - present,TE / 6-5 / 230,Redshirt Freshman,-,83.20,Blair Academy,"Hillsborough, NJ",Arizona State,289 mi.,10,nan,1.4K,nan,nan
Javon Tracy,2022 - present,WR / 6-1 / 180,Redshirt Freshman,-,83.17,Decatur Central,"Indianapolis, IN",Washington State,77 mi.,9,nan,nan,nan,nan
Javohn Thomas,2022 - present,WR / 6-3 / 190,Redshirt Freshman,-,83.17,Sickles,"Tampa, FL",West Virginia,0 mi.,3,nan,594,nan,nan
Charles Hodge IV,nan,WR / 6-0 / 195,nan,-,83.17,Smithville,"Smithville, TX",Rice,433 mi.,1,nan,nan,nan,nan
Jairus Satele,2022 - present,DL / 6-0 / 297,Redshirt Freshman,-,83.17,St. John Bosco,"Bellflower, CA",Kansas State,319 mi.,5,nan,nan,nan,nan
Javen Jacobs,2022 - present,RB / 5-10 / 185,Sophomore,-,83.17,Saguaro,"Scottsdale, AZ",Illinois,7 mi.,9,5.5K,1.6K,14.4K,nan
Kareem Burke,nan,WR / 6-0 / 165,nan,nan,83.17,nan,nan,UTSA,155 mi.,17,nan,nan,nan,nan
Keaton Thomas,nan,LB / 6-2 / 210,nan,nan,83.17,nan,nan,Tulsa,nan,nan,nan,nan,nan,nan
Max Reese,2022 - present,TE / 6-3 / 200,Sophomore,-,83.17,Fenwick,"Oak Park, IL",Appalachian State,182 mi.,9,2.7K,766,-,nan
Benson Prosper,nan,WR / 5-8 / 150,nan,nan,83.17,nan,nan,Louisiana,926 mi.,7,nan,nan,nan,nan
Cooper Roy,nan,LB / 6-3 / 220,nan,nan,83.17,nan,nan,Illinois,639 mi.,14,nan,nan,nan,nan
Irae Leilua,nan,DL / 6-4 / 270,nan,nan,83.17,nan,nan,Arkansas State,103 mi.,4,nan,nan,nan,nan
Beau Green,nan,QB / 6-2 / 210,nan,nan,83.16,nan,nan,Colorado State,nan,nan,2.9K,-,nan,nan
Pat Caughey,2022 - present,DL / 6-5 / 239,Sophomore,20,83.15,Delbarton School,"Morristown, NJ",Kansas State,2536 mi.,10,2.1K,712,35,nan
Dionte Thornton,2022 - present,CB / 6-2 / 185,Redshirt Freshman,19,83.15,Lawndale,"Lawndale, CA",UTSA,689 mi.,8,nan,616,nan,nan
Ahmarian Granger,2022 - present,WR / 6-0 / 181,Sophomore,19,83.15,Maury,"Norfolk, VA",Colorado State,0 mi.,11,nan,191,nan,nan
Tyler Powell,2022 - present,TE / 6-7 / 240,Redshirt Freshman,19,83.15,Brophy College Preparatory,"Phoenix, AZ",Kansas State,107 mi.,9,nan,582,nan,nan
Jacobie Henderson,2022 - present,S / 6-0 / 183,Redshirt Freshman,-,83.15,Catawba Ridge,"Fort Mill, SC",Arkansas,243 mi.,2,nan,1.5K,nan,nan
Joey Gerlach,2022 - present,LB / 6-3 / 195,Sophomore,-,83.15,Woodbury Senior,"Saint Paul, MN",San Diego State,9 mi.,2,nan,nan,nan,nan
Jayden Lawton,nan,CB / 6-4 / 175,nan,nan,83.13,nan,nan,Kansas,24 mi.,2,2.6K,601,nan,nan
CJ Clinkscales,2022 - present,CB / 5-7 / 173,Redshirt Freshman,-,83.13,Buford,"Buford, GA",Kansas State,898 mi.,15,nan,nan,nan,nan
Jerrod Cameron,2022 - present,CB / 5-9 / 160,Redshirt Freshman,-,83.13,St. Thomas Aquinas,"Fort Lauderdale, FL",Ohio,539 mi.,3,nan,nan,nan,nan
Weylin Lapuaho,2023 - present,IOL / 6-4 / 270,Sophomore,-,83.13,Bingham,"South Jordan, UT",Marshall,79 mi.,2,nan,nan,nan,nan
Rylan Vann,2022 - present,IOL / 6-1 / 265,Redshirt Freshman,-,83.13,Cary,"Cary, NC",Arizona,8 mi.,6,1.3K,405,nan,nan
Josh Sapp,2022 - present,TE / 6-1 / 235,Redshirt Freshman,-,83.13,Greenville,"Greenville, SC",Duke,26 mi.,19,12.3K,1K,840,nan
Brandon Connard,nan,RB / 5-10 / 175,nan,nan,83.13,nan,nan,Memphis,0 mi.,13,4K,1.7K,nan,nan
Drake Bequeaith,2022 - present,OT / 6-5 / 260,Redshirt Freshman,-,83.13,Grapevine,"Grapevine, TX",Syracuse,428 mi.,1,nan,nan,nan,nan
Curtis Peagler,2022 - present,OT / 6-5 / 340,Redshirt Freshman,-,83.13,Demopolis,"Demopolis, AL",Arizona State,508 mi.,1,nan,248,nan,nan
Jacobe Chester,2022 - present,S / 6-0 / 188,Sophomore,20,83.10,Fort Bend Marshall,"Missouri City, TX",Kansas,89 mi.,9,nan,nan,nan,nan
Belizaire Bassette,2022 - present,DL / 6-1 / 270,Redshirt Freshman,19,83.10,American Heritage,"Fort Lauderdale, FL",nan,1191 mi.,11,nan,756,nan,nan
Toby Payne,2022 - present,TE / 6-5 / 225,Sophomore,-,83.10,Poca,"Poca, WV",UCF,36 mi.,7,nan,804,nan,nan
Tyreak Allen,nan,S / 5-10 / 171,nan,nan,83.10,nan,nan,NC State,nan,nan,nan,nan,nan,nan
Nelson Monegro,nan,OT / 6-7 / 297,nan,20,83.10,Union City,"Union City, NJ",nan,27 mi.,10,-,655,nan,nan
Kaiden Turner,2022 - present,LB / 6-2 / 218,Redshirt Freshman,-,83.10,Fayetteville,"Fayetteville, AR",Oregon,466 mi.,16,3.7K,1.7K,11.4K,nan
Zy Ford,nan,LB / 6-1 / 210,nan,-,83.10,East Webster,"Maben, MS",Louisville,220 mi.,18,nan,1.3K,nan,nan
Karson Jones,2022 - present,OT / 6-4 / 240,Redshirt Freshman,-,83.10,Frenship,"Wolfforth, TX",Temple,468 mi.,3,nan,nan,nan,nan
Saveon Brown,2022 - present,S / 6-1 / 187,Redshirt Freshman,-,83.07,Thornwood,"South Holland, IL",West Virginia,114 mi.,4,nan,nan,nan,nan
Virgil Marshall,2022 - present,S / 5-11 / 180,Sophomore,-,83.07,Rockledge,"Rockledge, FL",nan,691 mi.,12,nan,nan,nan,nan
Peter Falaniko,2022 - present,IOL / 6-3 / 305,Redshirt Freshman,-,83.06,Pine View,"Saint George, UT",Maryland,234 mi.,4,nan,nan,nan,nan
Amari Clark,nan,WR / 6-2 / 202,nan,nan,83.05,nan,nan,nan,303 mi.,15,70,789,165,nan
Aubrey Scott,2022 - present,OT / 6-6 / 232,Redshirt Freshman,19,83.04,Leuzinger,"Compton, CA",Marshall,856 mi.,7,nan,nan,nan,nan
Ka'Marii Landers,nan,OT / 6-5 / 300,nan,-,83.04,Fordson,"Dearborn, MI",nan,122 mi.,12,nan,nan,nan,nan
Vae Soifua,nan,IOL / 6-4 / 285,nan,nan,83.04,Orem,"Orem, UT",UCF,6 mi.,1,nan,nan,nan,nan
Rian Black,nan,WR / 6-1 / 205,nan,-,83.01,Rockledge,"Rockledge, FL",Fresno State,397 mi.,24,8.8K,nan,nan,nan
Hank Beatty,2022 - present,WR / 5-11 / 165,Sophomore,-,83.01,Rochester,"Rochester, IL",nan,72 mi.,8,nan,nan,nan,nan
Jayden Montgomery,2022 - present,LB / 5-11 / 205,Redshirt Freshman,19,83.01,Bay Port,"Green Bay, WI",nan,262 mi.,5,3.6K,1.9K,6.8K,nan
Micah Wilson,nan,LB / 6-2 / 195,nan,-,83.01,Corner Canyon,"Draper, UT",Wyoming,20 mi.,1,nan,nan,nan,nan
Makhi Hughes,2022 - present,RB / 5-11 / 195,Redshirt Freshman,-,83.01,Huffman,"Birmingham, AL",San Diego State,312 mi.,14,174,1.2K,nan,nan
Jack Lausch,2022 - present,QB / 6-2 / 180,Sophomore,-,83.01,Brother Rice,"Oak Lawn, IL",Tulane,24 mi.,2,nan,nan,nan,nan
Derrick Johnson,nan,S / - / -,nan,nan,83.00,nan,nan,Tulane,nan,nan,nan,nan,nan,nan
Elijah Barclay,nan,WR / 6-2 / 175,nan,-,83.00,Salpointe Catholic,"Tucson, AZ",Central Michigan,706 mi.,7,nan,574,nan,nan
Roshane Cruickshank,nan,WR / 5-10 / 170,nan,nan,83.00,nan,nan,South Carolina,nan,nan,nan,nan,nan,nan
Eden James,nan,RB / - / -,nan,nan,83.00,nan,nan,Washington State,nan,nan,8.9K,788,nan,nan
Max Rader,2023 - present,OT / 23-7 / 78,Sophomore,-,83.00,Notre Dame De La Baie Academy,"Green Bay, WI",nan,nan,nan,nan,nan,nan,nan
Christian Murphy,nan,LB / 6-0 / 205,nan,nan,83.00,nan,nan,BYU,656 mi.,1,nan,nan,nan,nan
Zion Allen,2022 - present,CB / 6-1 / 150,Redshirt Freshman,-,83.00,Manteca,"Manteca, CA",Marshall,535 mi.,1,nan,nan,nan,nan
Roger Carreon,2022 - present,OT / 6-5 / 295,Redshirt Freshman,-,82.99,Jal,"Jal, NM",nan,1058 mi.,11,nan,nan,nan,nan
Isaiah Johnson,2022 - present,DL / 6-2 / 275,Redshirt Freshman,-,82.99,Chandler,"Chandler, AZ",Arizona State,93 mi.,4,nan,nan,nan,nan
Brendan Sorsby,2022 - present,QB / 6-3 / 205,Redshirt Freshman,-,82.99,Lake Dallas,"Lake Dallas, TX",San Diego State,719 mi.,9,nan,nan,nan,nan
Keenan McCaddy,nan,S / 6-3 / 180,nan,-,82.99,Moanalua,"Honolulu, HI",Nevada,2835 mi.,1,nan,nan,nan,nan
Delaney Crawford,2022 - present,QB / 6-2 / 199,Sophomore,-,82.99,Corona,"Corona, CA",Oregon State,2182 mi.,4,3.1K,798,809,nan
Talin Togiai,nan,OT / 6-6 / 290,nan,-,82.98,Rigby,"Rigby, ID",Coastal Carolina,240 mi.,1,nan,nan,nan,nan
Carl Fauntroy,2022 - present,S / 6-0 / 170,Redshirt Freshman,19,82.98,Spanish Fort,"Spanish Fort, AL",Florida Atlantic,204 mi.,10,nan,nan,nan,nan
Nathan Acevedo,2022 - present,WR / 5-11 / 170,Redshirt Freshman,-,82.98,Lincoln High School,"San Diego, CA",Stanford,322 mi.,4,nan,nan,nan,nan
Benjamin Hudson,2022 - present,LB / 5-11 / 175,Sophomore,-,82.95,Bishop Gorman,"Las Vegas, NV",San Diego State,399 mi.,7,777,630,223,nan
Michael Boone,nan,CB / 6-0 / 185,nan,-,82.95,Tampa Bay Tech,"Tampa, FL",Florida Atlantic,177 mi.,2,nan,nan,nan,nan
Joshua Anderson,2022 - present,IOL / 6-4 / 286,Sophomore,-,82.93,Westminster Christian Academy,"Saint Louis, MO",nan,399 mi.,1,nan,nan,nan,nan
Tag Bonnema,2022 - present,DL / 6-4 / 228,Redshirt Freshman,20,82.92,Zeeland East,"Zeeland, MI",Rice,46 mi.,5,1.9K,408,24,nan
Jordan Kwiatkowski,2022 - present,LB / 6-1 / 220,Sophomore,-,82.92,Adlai Stevenson,"Sterling Heights, MI",North Texas,113 mi.,11,nan,nan,nan,nan
Jimmy Liston,2023 - present,IOL / 6-4 / 295,Freshman,-,82.92,IMG Academy,"Oak Park, IL",West Virginia,107 mi.,21,2.9K,1K,nan,nan
